id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	RA	Occupancy	ID	Exemplar	Cluster	Cluster_size
ASV_1485	175	0.00106044538706257	42.97032582626	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0.00171233072410081	0.441860465116279	ASV_1485	ASV_537	Cluster_56	49
ASV_1486	165	0.00104931794333683	41.0767721087651	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	0.000517385149015561	0.116279069767442	ASV_1486	ASV_191	Cluster_30	34
ASV_1497	184	0.00107066381156317	62.1069840734913	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	0.000183053478328196	0.0581395348837209	ASV_1497	ASV_744	Cluster_61	25
ASV_1498	135	0.00101729399796541	42.0901530601301	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000635867828550109	0.13953488372093	ASV_1498	ASV_107	Cluster_24	35
ASV_1501	269	0.00117785630153121	158.583844953743	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	0.0025578286412813	0.348837209302326	ASV_1501	ASV_856	Cluster_67	35
ASV_1502	94	0.0009765625	12.182419386849	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.000657992201558836	0.186046511627907	ASV_1502	ASV_135	Cluster_26	46
ASV_1510	148	0.00103092783505155	19.8468318155419	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.00131883213560699	0.372093023255814	ASV_1510	ASV_88	Cluster_20	52
ASV_1511	238	0.00113636363636364	109.518165106007	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0.00103778167344995	0.337209302325581	ASV_1511	ASV_537	Cluster_56	49
ASV_1512	250	0.00115207373271889	139.394601627063	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0.00220650697146175	0.511627906976744	ASV_1512	ASV_537	Cluster_56	49
ASV_1513	134	0.00101626016260163	26.576342785938	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	0.00112376403815983	0.313953488372093	ASV_1513	ASV_191	Cluster_30	34
ASV_1518	123	0.00100502512562814	24.0276192441664	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00253912098866946	0.534883720930233	ASV_1518	ASV_88	Cluster_20	52
ASV_1519	159	0.00104275286757039	41.6420480813123	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	0.000989242448995127	0.290697674418605	ASV_1519	ASV_88	Cluster_20	52
ASV_152	219	0.00111234705228031	90.6649828574341	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.00290327590434521	0.534883720930233	ASV_152	ASV_135	Cluster_26	46
ASV_1521	130	0.00101214574898785	23.61078251924	Bacteria	RCP2-54	NA	NA	NA	NA	0.000498939147575063	0.104651162790698	ASV_1521	ASV_1447	Cluster_85	33
ASV_1536	223	0.00111731843575419	84.0835468972462	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA	0.00100140514197262	0.27906976744186	ASV_1536	ASV_537	Cluster_56	49
ASV_155	285	0.00120048019207683	203.554026968931	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.0241006288874456	0.511627906976744	ASV_155	ASV_107	Cluster_24	35
ASV_1553	141	0.00102354145342886	29.2019812899177	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	0.000440209604383346	0.13953488372093	ASV_1553	ASV_111	Cluster_25	53
ASV_1554	118	0.001	19.4673539070442	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.000386593477340264	0.151162790697674	ASV_1554	ASV_88	Cluster_20	52
ASV_156	149	0.00103199174406605	55.5614773487099	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.00712741249989142	0.732558139534884	ASV_156	ASV_222	Cluster_36	28
ASV_1561	82	0.000965250965250965	7.01016459791414	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	0.00078951234041893	0.209302325581395	ASV_1561	ASV_88	Cluster_20	52
ASV_1569	143	0.00102564102564103	30.8851629029955	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0.0013245840176054	0.36046511627907	ASV_1569	ASV_135	Cluster_26	46
ASV_1576	94	0.0009765625	4.33223465303197	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	0.000197891204037287	0.0930232558139535	ASV_1576	ASV_80	Cluster_19	16
ASV_1577	116	0.000998003992015968	15.4037793142849	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA	0.0007665441505546	0.255813953488372	ASV_1577	ASV_88	Cluster_20	52
ASV_158	163	0.00104712041884817	48.5182930641306	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.00174000948018015	0.418604651162791	ASV_158	ASV_93	Cluster_21	19
ASV_1585	279	0.00119189511323004	170.608309868185	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.00200156993711793	0.406976744186047	ASV_1585	ASV_537	Cluster_56	49
ASV_1602	126	0.00100806451612903	34.0597063463518	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0.00249906669415412	0.511627906976744	ASV_1602	ASV_222	Cluster_36	28
ASV_1604	99	0.00098135426889107	16.9562297138053	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.000609402677374259	0.174418604651163	ASV_1604	ASV_222	Cluster_36	28
ASV_161	92	0.000974658869395712	16.4734426705711	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	0.000804760627793612	0.186046511627907	ASV_161	ASV_221	Cluster_35	22
ASV_1610	127	0.00100908173562059	22.481967922341	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	0.000459658637151381	0.151162790697674	ASV_1610	ASV_191	Cluster_30	34
ASV_1611	113	0.000995024875621891	20.1386403758329	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA	0.000181099080026367	0.0581395348837209	ASV_1611	ASV_744	Cluster_61	25
ASV_1620	70	0.000954198473282443	4.61282979961836	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	NA	NA	0.00166275387306483	0.430232558139535	ASV_1620	ASV_88	Cluster_20	52
ASV_1627	128	0.00101010101010101	18.9877916742081	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.000287144120286384	0.0697674418604651	ASV_1627	ASV_93	Cluster_21	19
ASV_1629	259	0.00116414435389988	121.549995989574	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.00193557976927644	0.418604651162791	ASV_1629	ASV_537	Cluster_56	49
ASV_1638	100	0.000982318271119843	18.4122783710721	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0.000426292813284638	0.13953488372093	ASV_1638	ASV_135	Cluster_26	46
ASV_1644	163	0.00104712041884817	47.0753709719189	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0.000472027629257359	0.104651162790698	ASV_1644	ASV_3117	Cluster_121	25
ASV_1645	559	0.00178890876565295	1878.62420438324	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	0	0	ASV_1645	ASV_2072	Cluster_101	52
ASV_1650	129	0.00101112234580384	35.3060879053142	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0.000524912506372057	0.197674418604651	ASV_1650	ASV_88	Cluster_20	52
ASV_1653	153	0.00103626943005181	32.1142629065992	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0.000401987930362455	0.116279069767442	ASV_1653	ASV_3117	Cluster_121	25
ASV_1654	83	0.000966183574879227	10.6506829843275	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	0.000105131472042493	0.0465116279069767	ASV_1654	ASV_221	Cluster_35	22
ASV_1655	93	0.000975609756097561	6.41789375033939	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	0.000144781424861281	0.0348837209302326	ASV_1655	ASV_191	Cluster_30	34
ASV_166	159	0.00104275286757039	53.9241013906833	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0.00202711808599441	0.36046511627907	ASV_166	ASV_88	Cluster_20	52
ASV_1661	146	0.00102880658436214	32.633660406739	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.00128993035852205	0.337209302325581	ASV_1661	ASV_107	Cluster_24	35
ASV_1665	224	0.00111856823266219	92.8220268431582	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Caenimonas	0.00235612551680503	0.267441860465116	ASV_1665	ASV_856	Cluster_67	35
ASV_1676	80	0.000963391136801541	8.41267167057856	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000780974064169005	0.290697674418605	ASV_1676	ASV_222	Cluster_36	28
ASV_168	232	0.00112866817155756	106.229788290365	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter	0.0039050479799194	0.662790697674419	ASV_168	ASV_537	Cluster_56	49
ASV_1683	242	0.00114155251141553	113.491971615358	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0.000377958071615193	0.127906976744186	ASV_1683	ASV_1447	Cluster_85	33
ASV_1685	559	0.00178890876565295	1878.62420438324	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	0	0	ASV_1685	ASV_2072	Cluster_101	52
ASV_1694	75	0.000958772770853308	6.35747770081558	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0.00125905382249987	0.406976744186047	ASV_1694	ASV_88	Cluster_20	52
ASV_1699	559	0.00178890876565295	1878.62420438324	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA	0	0	ASV_1699	ASV_1819	Cluster_95	11
ASV_1706	209	0.0011001100110011	83.1759003609263	Bacteria	RCP2-54	NA	NA	NA	NA	0.000872552067209638	0.209302325581395	ASV_1706	ASV_1447	Cluster_85	33
ASV_1711	188	0.0010752688172043	64.7043748151086	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.000286978557874233	0.0697674418604651	ASV_1711	ASV_1447	Cluster_85	33
ASV_173	261	0.00116686114352392	162.312232227345	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	0.00581463050866732	0.569767441860465	ASV_173	ASV_107	Cluster_24	35
ASV_1730	118	0.001	18.3782447882083	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Pseudosporangium	0.000178381643848591	0.0465116279069767	ASV_1730	ASV_2072	Cluster_101	52
ASV_1736	109	0.000991080277502478	23.5508797892511	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000142172557217485	0.0697674418604651	ASV_1736	ASV_1819	Cluster_95	11
ASV_1739	158	0.00104166666666667	33.6522457167977	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000583731567952988	0.104651162790698	ASV_1739	ASV_111	Cluster_25	53
ASV_1753	158	0.00104166666666667	49.745202783009	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000329317161000761	0.104651162790698	ASV_1753	ASV_3117	Cluster_121	25
ASV_1756	218	0.00111111111111111	88.7195242232706	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0.000740573869819383	0.162790697674419	ASV_1756	ASV_856	Cluster_67	35
ASV_1760	111	0.00099304865938431	28.3143410396046	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.00114552236835493	0.325581395348837	ASV_1760	ASV_222	Cluster_36	28
ASV_1764	64	0.00094876660341556	3.10138261633037	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	0.000205792316135628	0.0581395348837209	ASV_1764	ASV_2072	Cluster_101	52
ASV_1765	167	0.0010515247108307	41.2969193530631	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	0.00034801541330883	0.0930232558139535	ASV_1765	ASV_191	Cluster_30	34
ASV_1768	106	0.000988142292490119	25.9243348237002	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.000469913923734383	0.174418604651163	ASV_1768	ASV_93	Cluster_21	19
ASV_1779	70	0.000954198473282443	4.4483535133773	Bacteria	Chloroflexi	TK10	NA	NA	NA	4.65174883779535e-05	0.0232558139534884	ASV_1779	ASV_744	Cluster_61	25
ASV_178	298	0.00121951219512195	199.439082889575	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	0.0158532925144647	0.569767441860465	ASV_178	ASV_80	Cluster_19	16
ASV_1785	115	0.000997008973080758	16.2188153212764	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	0.000663918806055821	0.151162790697674	ASV_1785	ASV_1447	Cluster_85	33
ASV_1801	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0	0	ASV_1801	ASV_2072	Cluster_101	52
ASV_1802	135	0.00101729399796541	25.1615257983597	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	IS-44	0.00131243150559923	0.325581395348837	ASV_1802	ASV_88	Cluster_20	52
ASV_1804	67	0.000951474785918173	4.59702109762955	Bacteria	Chloroflexi	TK10	NA	NA	NA	7.0984792721045e-05	0.0348837209302326	ASV_1804	ASV_744	Cluster_61	25
ASV_1806	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	ASV_1806	ASV_2072	Cluster_101	52
ASV_1809	559	0.00178890876565295	1878.62420438324	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lechevalieria	0	0	ASV_1809	ASV_221	Cluster_35	22
ASV_1810	66	0.000950570342205323	3.80519317574227	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora	1.98767640628106e-05	0.0116279069767442	ASV_1810	ASV_221	Cluster_35	22
ASV_1812	101	0.000983284169124877	16.4027803350826	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0.000118652112007594	0.0116279069767442	ASV_1812	ASV_1447	Cluster_85	33
ASV_1819	117	0.000999000999000999	27.6704980550055	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000353597966094782	0.0581395348837209	ASV_1819	ASV_1819	Cluster_95	11
ASV_1853	240	0.00113895216400911	115.55432403649	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0.0011752068776232	0.337209302325581	ASV_1853	ASV_537	Cluster_56	49
ASV_1867	132	0.00101419878296146	18.0367540799659	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA	0.0011992103913905	0.267441860465116	ASV_1867	ASV_856	Cluster_67	35
ASV_1870	131	0.00101317122593718	34.8829779780341	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	5.36467010187057e-05	0.0232558139534884	ASV_1870	ASV_1447	Cluster_85	33
ASV_1871	58	0.000943396226415094	1.64364183502654	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	0.000438711075343711	0.13953488372093	ASV_1871	ASV_111	Cluster_25	53
ASV_1872	165	0.00104931794333683	61.2352389605793	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	0.0011840207580233	0.27906976744186	ASV_1872	ASV_135	Cluster_26	46
ASV_1881	127	0.00100908173562059	24.5096687705278	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.000810886331696872	0.244186046511628	ASV_1881	ASV_222	Cluster_36	28
ASV_1887	146	0.00102880658436214	34.0076668448352	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.000559842530341385	0.186046511627907	ASV_1887	ASV_111	Cluster_25	53
ASV_191	259	0.00116414435389988	142.29891190093	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	0.00303025747332922	0.523255813953488	ASV_191	ASV_191	Cluster_30	34
ASV_1911	229	0.00112485939257593	91.5732888171284	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0.00109003623113294	0.197674418604651	ASV_1911	ASV_856	Cluster_67	35
ASV_1912	166	0.00105042016806723	55.7072596404157	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0.000309067613844654	0.0697674418604651	ASV_1912	ASV_3117	Cluster_121	25
ASV_1914	114	0.00099601593625498	18.3432040470461	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	0.000805360542557895	0.162790697674419	ASV_1914	ASV_111	Cluster_25	53
ASV_1915	93	0.000975609756097561	16.6841671177877	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000428488251942456	0.13953488372093	ASV_1915	ASV_222	Cluster_36	28
ASV_1918	100	0.000982318271119843	16.2081460955935	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	0.000952534059926717	0.244186046511628	ASV_1918	ASV_222	Cluster_36	28
ASV_1927	200	0.00108932461873638	66.8677202669837	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	0.000618653862029052	0.104651162790698	ASV_1927	ASV_856	Cluster_67	35
ASV_193	163	0.00104712041884817	49.8108246215133	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA	0.000893546325967537	0.174418604651163	ASV_193	ASV_1447	Cluster_85	33
ASV_1932	243	0.00114285714285714	128.783648106475	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.000565975258123443	0.13953488372093	ASV_1932	ASV_856	Cluster_67	35
ASV_1933	148	0.00103092783505155	29.3945669188517	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.000929117401796817	0.209302325581395	ASV_1933	ASV_111	Cluster_25	53
ASV_1935	67	0.000951474785918173	5.04765262498225	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000392702548722427	0.13953488372093	ASV_1935	ASV_135	Cluster_26	46
ASV_1939	106	0.000988142292490119	25.0547282334695	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000640559685986347	0.209302325581395	ASV_1939	ASV_111	Cluster_25	53
ASV_1945	559	0.00178890876565295	1878.62420438324	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0	0	ASV_1945	ASV_744	Cluster_61	25
ASV_1949	86	0.000968992248062015	9.92977160253862	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	0.000111407737843046	0.0581395348837209	ASV_1949	ASV_744	Cluster_61	25
ASV_1956	96	0.000978473581213307	13.884520406611	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0.000151401873570611	0.0697674418604651	ASV_1956	ASV_1447	Cluster_85	33
ASV_1960	134	0.00101626016260163	23.8956437966464	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	NA	0.00038876773287321	0.104651162790698	ASV_1960	ASV_744	Cluster_61	25
ASV_1962	59	0.000944287063267233	2.25945799770351	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.000339940703931044	0.151162790697674	ASV_1962	ASV_88	Cluster_20	52
ASV_1973	134	0.00101626016260163	23.9529899512326	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000348610588395284	0.116279069767442	ASV_1973	ASV_107	Cluster_24	35
ASV_1974	79	0.000962463907603465	6.74889858039445	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000651644312958112	0.232558139534884	ASV_1974	ASV_111	Cluster_25	53
ASV_1978	177	0.00106269925611052	44.3848308024208	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	NA	0.000650463333605627	0.186046511627907	ASV_1978	ASV_856	Cluster_67	35
ASV_1980	72	0.000956022944550669	6.06003976722252	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	5.48011203440348e-05	0.0232558139534884	ASV_1980	ASV_93	Cluster_21	19
ASV_1981	185	0.00107181136120043	61.1998028921041	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.000558846037420986	0.116279069767442	ASV_1981	ASV_856	Cluster_67	35
ASV_1982	81	0.000964320154291225	9.90076586165932	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	0.000320277948751244	0.104651162790698	ASV_1982	ASV_107	Cluster_24	35
ASV_1985	213	0.00110497237569061	72.4092986659324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0.000887637041713845	0.209302325581395	ASV_1985	ASV_135	Cluster_26	46
ASV_1988	181	0.00106723585912487	50.3854950494099	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.000850372684914371	0.267441860465116	ASV_1988	ASV_537	Cluster_56	49
ASV_200	121	0.00100300902708124	22.9950830038334	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	0.00115042400095054	0.302325581395349	ASV_200	ASV_111	Cluster_25	53
ASV_2008	202	0.00109170305676856	67.3244780880231	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_12	0.000521305328560307	0.0930232558139535	ASV_2008	ASV_111	Cluster_25	53
ASV_2027	141	0.00102354145342886	24.353382173393	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0.00104344809052239	0.313953488372093	ASV_2027	ASV_1447	Cluster_85	33
ASV_2029	77	0.000960614793467819	6.73368839907974	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000150375114365159	0.0697674418604651	ASV_2029	ASV_744	Cluster_61	25
ASV_203	217	0.00110987791342952	88.7631211834247	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00479107249859819	0.5	ASV_203	ASV_111	Cluster_25	53
ASV_2039	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0	0	ASV_2039	ASV_3117	Cluster_121	25
ASV_2042	80	0.000963391136801541	6.8172019580696	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.00104864936709066	0.27906976744186	ASV_2042	ASV_111	Cluster_25	53
ASV_2048	215	0.00110741971207087	120.749182526911	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000892162798341009	0.186046511627907	ASV_2048	ASV_107	Cluster_24	35
ASV_2050	60	0.000945179584120983	2.05277646068551	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	6.89098014411097e-05	0.0348837209302326	ASV_2050	ASV_107	Cluster_24	35
ASV_2051	84	0.000967117988394584	10.9911880663096	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.00013190655539715	0.0581395348837209	ASV_2051	ASV_1028	Cluster_73	25
ASV_2052	141	0.00102354145342886	30.6683725074908	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA	0.000530940506985025	0.174418604651163	ASV_2052	ASV_135	Cluster_26	46
ASV_2056	63	0.000947867298578199	3.35032852819286	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	9.26830781640219e-05	0.0348837209302326	ASV_2056	ASV_191	Cluster_30	34
ASV_2068	208	0.0010989010989011	68.5744558831955	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	0.000763307139272774	0.186046511627907	ASV_2068	ASV_856	Cluster_67	35
ASV_2072	559	0.00178890876565295	1878.62420438324	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0	0	ASV_2072	ASV_2072	Cluster_101	52
ASV_2075	136	0.0010183299389002	31.1661186285066	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0.000127147800663069	0.0348837209302326	ASV_2075	ASV_3117	Cluster_121	25
ASV_208	72	0.000956022944550669	5.11126163968169	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.00058111193372161	0.174418604651163	ASV_208	ASV_135	Cluster_26	46
ASV_2087	147	0.00102986611740474	35.3225189182472	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0.000965551478519975	0.255813953488372	ASV_2087	ASV_135	Cluster_26	46
ASV_210	220	0.00111358574610245	98.6041782200278	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0.00520529488501894	0.63953488372093	ASV_210	ASV_111	Cluster_25	53
ASV_2116	107	0.000989119683481701	18.5057937176803	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	NA	0.000392426290152557	0.0813953488372093	ASV_2116	ASV_107	Cluster_24	35
ASV_212	216	0.00110864745011086	73.9482802483459	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	0.00168703842024074	0.383720930232558	ASV_212	ASV_191	Cluster_30	34
ASV_2143	92	0.000974658869395712	13.1975033196113	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0.000618064225733484	0.197674418604651	ASV_2143	ASV_135	Cluster_26	46
ASV_2148	206	0.00109649122807018	56.2663669897997	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0.000923428566308098	0.209302325581395	ASV_2148	ASV_856	Cluster_67	35
