id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	RA	Occupancy	ID	Exemplar	Cluster	Cluster_size
ASV_88	35	0.00425531914893617	5.5218671679198	Bacteria	Acidobacteriota	Subgroup_11	NA	NA	NA	0.00338414372695309	0.0434782608695652	ASV_88	ASV_88	Cluster_20	52
ASV_881	30	0.00416666666666667	3.04858737753475	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00423247892039408	0.0367892976588629	ASV_881	ASV_856	Cluster_67	35
ASV_888	28	0.00413223140495868	1.23024656502917	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	0.000167224080267559	0.00334448160535117	ASV_888	ASV_856	Cluster_67	35
ASV_929	23	0.00404858299595142	0.46578947368421	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0.00797316082357844	0.0702341137123746	ASV_929	ASV_537	Cluster_56	49
ASV_936	135	0.00740740740740741	343.065771402174	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	ASV_936	ASV_537	Cluster_56	49
ASV_947	27	0.00411522633744856	1.26559580770107	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA	0.00220253386604993	0.0167224080267559	ASV_947	ASV_88	Cluster_20	52
ASV_955	26	0.00409836065573771	1.04764183185236	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.000921180269006356	0.0100334448160535	ASV_955	ASV_88	Cluster_20	52
ASV_97	28	0.00413223140495868	1.96161995898838	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	0.188232441623926	0.712374581939799	ASV_97	ASV_88	Cluster_20	52
ASV_970	30	0.00416666666666667	0.440126261655497	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosospira	0.00132385730211817	0.0100334448160535	ASV_970	ASV_856	Cluster_67	35
ASV_996	27	0.00411522633744856	1.52803599908863	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	NA	NA	0.00154640045944394	0.0167224080267559	ASV_996	ASV_88	Cluster_20	52
