id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	RA	Occupancy	ID	Exemplar	Cluster	Cluster_size
ASV_856	85	0.00540540540540541	65.2786128739166	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA	0.0128376500348143	0.267441860465116	ASV_856	ASV_856	Cluster_67	35
ASV_88	36	0.00421940928270042	30.1571276483216	Bacteria	Acidobacteriota	Subgroup_11	NA	NA	NA	0.045852724663278	0.930232558139535	ASV_88	ASV_88	Cluster_20	52
ASV_881	43	0.00434782608695652	37.3522414249192	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.00423943964630806	0.232558139534884	ASV_881	ASV_856	Cluster_67	35
ASV_888	43	0.00436681222707424	51.673373727102	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	0.000455224905045414	0.0465116279069767	ASV_888	ASV_856	Cluster_67	35
ASV_929	6	0.00340136054421769	1.06189883159995	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA	0.00166793774815132	0.209302325581395	ASV_929	ASV_537	Cluster_56	49
ASV_936	86	0.00540540540540541	88.786877870199	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.00442576330420058	0.488372093023256	ASV_936	ASV_537	Cluster_56	49
ASV_947	7	0.00354609929078014	3.23304351177051	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	NA	NA	0.00477120016481616	0.418604651162791	ASV_947	ASV_88	Cluster_20	52
ASV_955	12	0.0036231884057971	3.8273078243802	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.00656569972826168	0.476744186046512	ASV_955	ASV_88	Cluster_20	52
ASV_97	12	0.00364963503649635	3.82431503622386	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	0.0160750797887276	0.825581395348837	ASV_97	ASV_88	Cluster_20	52
ASV_970	35	0.004149377593361	3.03100461411824	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosospira	0.00488459620208489	0.209302325581395	ASV_970	ASV_856	Cluster_67	35
ASV_996	10	0.003584229390681	7.61220076695048	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	NA	NA	0.00114499653697191	0.22093023255814	ASV_996	ASV_88	Cluster_20	52
