id	Degree	Closeness	Betweenness	Kingdom	Phylum	Class	Order	Family	Genus	RA	Occupancy	ID	Exemplar	Cluster	Cluster_size
ASV_1510	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0	0	ASV_1510	ASV_88	Cluster_20	52
ASV_1511	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0	0	ASV_1511	ASV_537	Cluster_56	49
ASV_1512	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0	0	ASV_1512	ASV_537	Cluster_56	49
ASV_1513	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	0	0	ASV_1513	ASV_191	Cluster_30	34
ASV_1518	559	0.00178890876565295	145.887998663714	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	ASV_1518	ASV_88	Cluster_20	52
ASV_1519	280	0.00119331742243437	0.376047378812457	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	0.00289390749282687	0.0973451327433628	ASV_1519	ASV_88	Cluster_20	52
ASV_152	559	0.00178890876565295	145.887998663714	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0	0	ASV_152	ASV_135	Cluster_26	46
ASV_1521	559	0.00178890876565295	145.887998663714	Bacteria	RCP2-54	NA	NA	NA	NA	0	0	ASV_1521	ASV_1447	Cluster_85	33
ASV_1536	268	0.00117647058823529	0.00373134328358209	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA	0.000553097345132743	0.00884955752212389	ASV_1536	ASV_537	Cluster_56	49
ASV_155	307	0.00123304562268804	2.28386616468331	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.00176580148616883	0.0884955752212389	ASV_155	ASV_107	Cluster_24	35
ASV_1553	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	0	0	ASV_1553	ASV_111	Cluster_25	53
ASV_1554	274	0.00118483412322275	0.0816296973623719	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.000252844500632111	0.00884955752212389	ASV_1554	ASV_88	Cluster_20	52
ASV_156	277	0.00118906064209275	0.0961062373287059	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.000384763370527126	0.00884955752212389	ASV_156	ASV_222	Cluster_36	28
ASV_1561	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA	0	0	ASV_1561	ASV_88	Cluster_20	52
ASV_1569	277	0.00118906064209275	0.0961062373287059	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0.000384763370527126	0.00884955752212389	ASV_1569	ASV_135	Cluster_26	46
ASV_1576	273	0.00118343195266272	0.0791602708275884	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	0.0014353886035302	0.0353982300884956	ASV_1576	ASV_80	Cluster_19	16
ASV_1577	271	0.00118063754427391	0.0489014010128076	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA	0.000910983862571577	0.0176991150442478	ASV_1577	ASV_88	Cluster_20	52
ASV_158	288	0.00120481927710843	0.384945994520485	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.0298454031059622	0.274336283185841	ASV_158	ASV_93	Cluster_21	19
ASV_1585	274	0.00118483412322275	0.0816296973623719	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0.000252844500632111	0.00884955752212389	ASV_1585	ASV_537	Cluster_56	49
ASV_1602	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	ASV_1602	ASV_222	Cluster_36	28
ASV_1604	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0	0	ASV_1604	ASV_222	Cluster_36	28
ASV_161	275	0.00118623962040332	0.168473553726124	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	0.0114955959699291	0.300884955752212	ASV_161	ASV_221	Cluster_35	22
ASV_1610	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	0	0	ASV_1610	ASV_191	Cluster_30	34
ASV_1611	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA	0	0	ASV_1611	ASV_744	Cluster_61	25
ASV_1620	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	NA	NA	0	0	ASV_1620	ASV_88	Cluster_20	52
ASV_1627	277	0.00118906064209275	0.182854077470955	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.000184365781710914	0.00884955752212389	ASV_1627	ASV_93	Cluster_21	19
ASV_1629	274	0.00118483412322275	0.0816296973623719	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.000252844500632111	0.00884955752212389	ASV_1629	ASV_537	Cluster_56	49
ASV_1638	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0	0	ASV_1638	ASV_135	Cluster_26	46
ASV_1644	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0	0	ASV_1644	ASV_3117	Cluster_121	25
ASV_1645	340	0.0012853470437018	4.49455355538662	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	0.00897659158397785	0.31858407079646	ASV_1645	ASV_2072	Cluster_101	52
ASV_1650	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0	0	ASV_1650	ASV_88	Cluster_20	52
ASV_1653	274	0.00118483412322275	0.139102868125066	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0.000678801287208367	0.0176991150442478	ASV_1653	ASV_3117	Cluster_121	25
ASV_1654	318	0.00125	2.22473459857869	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	0.00383300399654327	0.221238938053097	ASV_1654	ASV_221	Cluster_35	22
ASV_1655	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	0	0	ASV_1655	ASV_191	Cluster_30	34
ASV_166	285	0.00120048019207683	0.60003359244605	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0.00579047320964057	0.132743362831858	ASV_166	ASV_88	Cluster_20	52
ASV_1661	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0	0	ASV_1661	ASV_107	Cluster_24	35
ASV_1665	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Caenimonas	0	0	ASV_1665	ASV_856	Cluster_67	35
ASV_1676	289	0.00120627261761158	0.660548434169	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000406171999092353	0.0265486725663717	ASV_1676	ASV_222	Cluster_36	28
ASV_168	302	0.00122549019607843	1.64815981056783	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Piscinibacter	0.0110116977028483	0.256637168141593	ASV_168	ASV_537	Cluster_56	49
ASV_1683	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0	0	ASV_1683	ASV_1447	Cluster_85	33
ASV_1685	299	0.00122100122100122	0.906705066231843	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	0.0081003621731889	0.327433628318584	ASV_1685	ASV_2072	Cluster_101	52
ASV_1694	275	0.00118623962040332	0.134021430728969	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	0.000252844500632111	0.00884955752212389	ASV_1694	ASV_88	Cluster_20	52
ASV_1699	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	NA	0	0	ASV_1699	ASV_1819	Cluster_95	11
ASV_1706	559	0.00178890876565295	145.887998663714	Bacteria	RCP2-54	NA	NA	NA	NA	0	0	ASV_1706	ASV_1447	Cluster_85	33
ASV_1711	559	0.00178890876565295	145.887998663714	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0	0	ASV_1711	ASV_1447	Cluster_85	33
ASV_173	346	0.00129533678756477	5.56808149107886	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	0.00068669507246661	0.106194690265487	ASV_173	ASV_107	Cluster_24	35
ASV_1730	317	0.00124843945068664	1.97632753260276	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Pseudosporangium	0.00392830603536346	0.185840707964602	ASV_1730	ASV_2072	Cluster_101	52
ASV_1736	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_1736	ASV_1819	Cluster_95	11
ASV_1739	281	0.001194743130227	0.161879330837607	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000252844500632111	0.00884955752212389	ASV_1739	ASV_111	Cluster_25	53
ASV_1753	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_1753	ASV_3117	Cluster_121	25
ASV_1756	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0	0	ASV_1756	ASV_856	Cluster_67	35
ASV_1760	271	0.00118063754427391	0.0514273605388406	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.00104112441436752	0.00884955752212389	ASV_1760	ASV_222	Cluster_36	28
ASV_1764	314	0.00124378109452736	1.40996298702286	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	0.00404800642381449	0.15929203539823	ASV_1764	ASV_2072	Cluster_101	52
ASV_1765	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	0	0	ASV_1765	ASV_191	Cluster_30	34
ASV_1768	294	0.00121359223300971	0.851351910170984	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0.00043690754706928	0.0176991150442478	ASV_1768	ASV_93	Cluster_21	19
ASV_1779	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_1779	ASV_744	Cluster_61	25
ASV_178	276	0.00118764845605701	0.168616417875669	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA	0.000890452371791348	0.0265486725663717	ASV_178	ASV_80	Cluster_19	16
ASV_1785	559	0.00178890876565295	145.887998663714	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	0	0	ASV_1785	ASV_1447	Cluster_85	33
ASV_1801	341	0.00128700128700129	4.35355176977039	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0.00525228484849407	0.20353982300885	ASV_1801	ASV_2072	Cluster_101	52
ASV_1802	322	0.00125628140703518	2.55130769117645	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	IS-44	0.000983959160695078	0.079646017699115	ASV_1802	ASV_88	Cluster_20	52
ASV_1804	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_1804	ASV_744	Cluster_61	25
ASV_1806	300	0.00122249388753056	0.807523559634248	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000133011796853515	0.0176991150442478	ASV_1806	ASV_2072	Cluster_101	52
ASV_1809	335	0.00127713920817369	4.36425419708076	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lechevalieria	0.000680744514353752	0.0707964601769911	ASV_1809	ASV_221	Cluster_35	22
ASV_1810	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora	0	0	ASV_1810	ASV_221	Cluster_35	22
ASV_1812	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0	0	ASV_1812	ASV_1447	Cluster_85	33
ASV_1819	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_1819	ASV_1819	Cluster_95	11
ASV_1853	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	0	0	ASV_1853	ASV_537	Cluster_56	49
ASV_1867	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	NA	0	0	ASV_1867	ASV_856	Cluster_67	35
ASV_1870	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	ASV_1870	ASV_1447	Cluster_85	33
ASV_1871	277	0.00118906064209275	0.0961062373287059	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	0.000384763370527126	0.00884955752212389	ASV_1871	ASV_111	Cluster_25	53
ASV_1872	277	0.00118906064209275	0.227310830606358	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin517	0.000192381685263563	0.00884955752212389	ASV_1872	ASV_135	Cluster_26	46
ASV_1881	281	0.001194743130227	0.161879330837607	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0.000252844500632111	0.00884955752212389	ASV_1881	ASV_222	Cluster_36	28
ASV_1887	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_1887	ASV_111	Cluster_25	53
ASV_191	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	0	0	ASV_191	ASV_191	Cluster_30	34
ASV_1911	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0	0	ASV_1911	ASV_856	Cluster_67	35
ASV_1912	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	0	0	ASV_1912	ASV_3117	Cluster_121	25
ASV_1914	285	0.00120048019207683	0.583940924546905	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	0.00358933543952113	0.123893805309735	ASV_1914	ASV_111	Cluster_25	53
ASV_1915	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0	0	ASV_1915	ASV_222	Cluster_36	28
ASV_1918	287	0.00120336943441637	0.338046109348992	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	0.000196656833824975	0.00884955752212389	ASV_1918	ASV_222	Cluster_36	28
ASV_1927	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA	0	0	ASV_1927	ASV_856	Cluster_67	35
ASV_193	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	NA	0	0	ASV_193	ASV_1447	Cluster_85	33
ASV_1932	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	ASV_1932	ASV_856	Cluster_67	35
ASV_1933	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_1933	ASV_111	Cluster_25	53
ASV_1935	559	0.00178890876565295	145.887998663714	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	ASV_1935	ASV_135	Cluster_26	46
ASV_1939	292	0.00121065375302663	0.245798208694093	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	4.0043246706443e-05	0.00884955752212389	ASV_1939	ASV_111	Cluster_25	53
ASV_1945	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA	0	0	ASV_1945	ASV_744	Cluster_61	25
ASV_1949	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	0	0	ASV_1949	ASV_744	Cluster_61	25
ASV_1956	559	0.00178890876565295	145.887998663714	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	0	0	ASV_1956	ASV_1447	Cluster_85	33
ASV_1960	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	NA	0	0	ASV_1960	ASV_744	Cluster_61	25
ASV_1962	277	0.00118906064209275	0.22149377495284	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.00104999022092641	0.0265486725663717	ASV_1962	ASV_88	Cluster_20	52
ASV_1973	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	ASV_1973	ASV_107	Cluster_24	35
ASV_1974	306	0.00123152709359606	2.25753669108949	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0.000607022221114475	0.0353982300884956	ASV_1974	ASV_111	Cluster_25	53
ASV_1978	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	NA	0	0	ASV_1978	ASV_856	Cluster_67	35
ASV_1980	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	0	0	ASV_1980	ASV_93	Cluster_21	19
ASV_1981	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	ASV_1981	ASV_856	Cluster_67	35
ASV_1982	283	0.00119760479041916	0.210015634618096	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	0.000632738968811242	0.0176991150442478	ASV_1982	ASV_107	Cluster_24	35
ASV_1985	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7	0	0	ASV_1985	ASV_135	Cluster_26	46
ASV_1988	559	0.00178890876565295	145.887998663714	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0	0	ASV_1988	ASV_537	Cluster_56	49
ASV_200	297	0.00121802679658952	1.49916162559777	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	0.00101385203590635	0.0442477876106195	ASV_200	ASV_111	Cluster_25	53
ASV_2008	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_12	0	0	ASV_2008	ASV_111	Cluster_25	53
ASV_2027	268	0.00117647058823529	0.00373134328358209	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	0.000553097345132743	0.00884955752212389	ASV_2027	ASV_1447	Cluster_85	33
ASV_2029	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_2029	ASV_744	Cluster_61	25
ASV_203	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_203	ASV_111	Cluster_25	53
ASV_2039	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0	0	ASV_2039	ASV_3117	Cluster_121	25
ASV_2042	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	0	0	ASV_2042	ASV_111	Cluster_25	53
ASV_2048	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0	0	ASV_2048	ASV_107	Cluster_24	35
ASV_2050	286	0.00120192307692308	0.49655725030038	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	0.000374103268584018	0.0265486725663717	ASV_2050	ASV_107	Cluster_24	35
ASV_2051	283	0.00119760479041916	0.10865438671491	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	3.47041471455839e-05	0.00884955752212389	ASV_2051	ASV_1028	Cluster_73	25
ASV_2052	268	0.00117647058823529	0.00373134328358209	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA	0.000553097345132743	0.00884955752212389	ASV_2052	ASV_135	Cluster_26	46
ASV_2056	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	0	0	ASV_2056	ASV_191	Cluster_30	34
ASV_2068	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Nordella	0	0	ASV_2068	ASV_856	Cluster_67	35
ASV_2072	364	0.0013262599469496	9.80428621581495	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.00322621359468679	0.185840707964602	ASV_2072	ASV_2072	Cluster_101	52
ASV_2075	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0	0	ASV_2075	ASV_3117	Cluster_121	25
ASV_208	559	0.00178890876565295	145.887998663714	Bacteria	Chloroflexi	TK10	NA	NA	NA	0	0	ASV_208	ASV_135	Cluster_26	46
ASV_2087	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA	0	0	ASV_2087	ASV_135	Cluster_26	46
ASV_210	559	0.00178890876565295	145.887998663714	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	ASV_210	ASV_111	Cluster_25	53
ASV_2116	294	0.00121359223300971	0.943792611128076	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	NA	0.00179519039780105	0.0707964601769911	ASV_2116	ASV_107	Cluster_24	35
ASV_212	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	0	0	ASV_212	ASV_191	Cluster_30	34
ASV_2143	277	0.00118906064209275	0.237325080774865	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	0.00301665298004201	0.0884955752212389	ASV_2143	ASV_135	Cluster_26	46
ASV_2148	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0	0	ASV_2148	ASV_856	Cluster_67	35
ASV_2155	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	0	0	ASV_2155	ASV_111	Cluster_25	53
ASV_216	290	0.00120772946859903	0.71687876028058	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0.000934119960668633	0.0176991150442478	ASV_216	ASV_537	Cluster_56	49
ASV_2171	271	0.00118063754427391	0.0408261394695723	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	0.000431685732786531	0.00884955752212389	ASV_2171	ASV_191	Cluster_30	34
ASV_2174	269	0.00117785630153121	0.0186318222644869	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Paenisporosarcina	0.000184365781710914	0.00884955752212389	ASV_2174	ASV_191	Cluster_30	34
ASV_2184	559	0.00178890876565295	145.887998663714	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	0	0	ASV_2184	ASV_3117	Cluster_121	25
ASV_2187	559	0.00178890876565295	145.887998663714	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA	0	0	ASV_2187	ASV_537	Cluster_56	49
ASV_2200	287	0.00120336943441637	0.338046109348992	Bacteria	Chloroflexi	TK10	NA	NA	NA	0.000196656833824975	0.00884955752212389	ASV_2200	ASV_1028	Cluster_73	25
ASV_221	352	0.00130548302872063	6.23222347569435	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA	0.00750954030308888	0.265486725663717	ASV_221	ASV_221	Cluster_35	22
ASV_2213	559	0.00178890876565295	145.887998663714	Bacteria	Myxococcota	bacteriap25	NA	NA	NA	0	0	ASV_2213	ASV_191	Cluster_30	34
ASV_222	286	0.00120192307692308	0.427610464392034	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	0.000717219041008734	0.0176991150442478	ASV_222	ASV_222	Cluster_36	28
ASV_2225	559	0.00178890876565295	145.887998663714	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	NA	0	0	ASV_2225	ASV_537	Cluster_56	49
ASV_2233	559	0.00178890876565295	145.887998663714	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA	0	0	ASV_2233	ASV_222	Cluster_36	28
ASV_224	268	0.00117647058823529	0.0226273230245425	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0.000679930542479968	0.0176991150442478	ASV_224	ASV_856	Cluster_67	35
ASV_2260	559	0.00178890876565295	145.887998663714	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	0	0	ASV_2260	ASV_191	Cluster_30	34
ASV_2262	273	0.00118343195266272	0.0783887487788323	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	0.000239177230327673	0.00884955752212389	ASV_2262	ASV_107	Cluster_24	35
